unix_timestamp,human_timestamp,nodeID,tc1,tc2,millisSinceHeatPulse,soilMoisture,outsideTemp,outsideHumidity
1563433897,7/18/2019 7:11:37,1,20.34927,20.41977,1434001,1,-1,-1
1563433900,7/18/2019 7:11:40,1,20.33669,20.42732,1437000,1,-1,-1
1563433903,7/18/2019 7:11:43,1,20.35431,20.4248,1440001,1,-1,-1
1563433906,7/18/2019 7:11:46,1,20.34676,20.42229,1443000,0,-1,-1
1563433909,7/18/2019 7:11:49,1,20.3392,20.4248,1446000,0,-1,-1
1563433912,7/18/2019 7:11:52,1,20.35179,20.42732,1449000,0,-1,-1
1563433915,7/18/2019 7:11:55,1,20.35431,20.4248,1452001,0,-1,-1
1563433918,7/18/2019 7:11:58,1,20.35683,20.43739,1455000,0,-1,-1
1563433921,7/18/2019 7:12:1,1,20.3392,20.41977,1458000,0,-1,-1
1563433924,7/18/2019 7:12:4,1,20.35179,20.42732,1461000,0,-1,-1
1563433927,7/18/2019 7:12:7,1,20.34424,20.41977,1464000,0,-1,-1
1563433930,7/18/2019 7:12:10,1,20.35683,20.42732,1467001,0,-1,-1
1563433933,7/18/2019 7:12:13,1,20.3392,20.41977,1470000,0,-1,-1
1563433936,7/18/2019 7:12:16,1,20.36186,20.42732,1473000,0,-1,-1
1563433939,7/18/2019 7:12:19,1,20.34927,20.4248,1476000,1,-1,-1
1563433942,7/18/2019 7:12:22,1,20.33165,20.42732,1479001,1,-1,-1
1563433945,7/18/2019 7:12:25,1,20.33417,20.41977,1482000,1,-1,-1
1563433948,7/18/2019 7:12:28,1,20.34676,20.43236,1485001,0,-1,-1
1563433951,7/18/2019 7:12:31,1,20.34424,20.4248,1488000,0,-1,-1
1563433954,7/18/2019 7:12:34,1,20.33669,20.41725,1491000,0,-1,-1
1563433957,7/18/2019 7:12:37,1,20.3392,20.4097,1494000,0,-1,-1
1563433960,7/18/2019 7:12:40,1,20.34172,20.42732,1497001,0,-1,-1
1563433963,7/18/2019 7:12:43,1,20.33417,20.41473,1500001,0,-1,-1
1563433966,7/18/2019 7:12:46,1,20.34676,20.42229,1503001,0,-1,-1
1563433969,7/18/2019 7:12:49,1,20.34424,20.41977,1506001,0,-1,-1
1563433972,7/18/2019 7:12:52,1,20.34172,20.41725,1509000,0,-1,-1
1563433975,7/18/2019 7:12:55,1,20.34424,20.4097,1512000,0,-1,-1
1563433978,7/18/2019 7:12:58,1,20.35683,20.40718,1515001,0,-1,-1
1563433981,7/18/2019 7:13:1,1,20.34424,20.41473,1518000,0,-1,-1
1563433984,7/18/2019 7:13:4,1,20.34172,20.40215,1521000,0,-1,-1
1563433987,7/18/2019 7:13:7,1,20.34927,20.4097,1524000,0,-1,-1
1563433990,7/18/2019 7:13:10,1,20.33669,20.40718,1527001,0,-1,-1
1563433993,7/18/2019 7:13:13,1,20.34424,20.4097,1530000,0,-1,-1
1563433996,7/18/2019 7:13:16,1,20.32661,20.41725,1533000,0,-1,-1
1563433999,7/18/2019 7:13:19,1,20.34927,20.41473,1536000,0,-1,-1
1563434002,7/18/2019 7:13:22,1,20.35683,20.41222,1539000,1,-1,-1
1563434005,7/18/2019 7:13:25,1,20.33417,20.4248,1542001,1,-1,-1
1563434008,7/18/2019 7:13:28,1,20.34676,20.41222,1545000,1,-1,-1
1563434011,7/18/2019 7:13:31,1,20.34424,20.41977,1548001,0,-1,-1
1563434014,7/18/2019 7:13:34,1,20.33669,20.42732,1551001,0,-1,-1
1563434017,7/18/2019 7:13:37,1,20.3392,20.41473,1554000,0,-1,-1
1563434020,7/18/2019 7:13:40,1,20.35179,20.41725,1557001,0,-1,-1
1563434023,7/18/2019 7:13:43,1,20.31906,20.4248,1560000,0,-1,-1
1563434026,7/18/2019 7:13:46,1,20.33669,20.41222,1563000,0,-1,-1
1563434029,7/18/2019 7:13:49,1,20.3241,20.4097,1566000,0,-1,-1
1563434032,7/18/2019 7:13:52,1,20.34676,20.41725,1569001,0,-1,-1
1563434035,7/18/2019 7:13:55,1,20.34424,20.40466,1572001,0,-1,-1
1563434038,7/18/2019 7:13:58,1,20.33669,20.42229,1575001,0,-1,-1
1563434041,7/18/2019 7:14:1,1,20.3392,20.40466,1578000,0,-1,-1
1563434044,7/18/2019 7:14:4,1,20.34676,20.42732,1581001,0,-1,-1
1563434047,7/18/2019 7:14:7,1,20.3392,20.41473,1584000,0,-1,-1
1563434050,7/18/2019 7:14:10,1,20.33165,20.41725,1587000,0,-1,-1
1563434053,7/18/2019 7:14:13,1,20.35431,20.4097,1590001,0,-1,-1
1563434056,7/18/2019 7:14:16,1,20.34676,20.42229,1593000,0,-1,-1
1563434059,7/18/2019 7:14:19,1,20.34424,20.40466,1596000,0,-1,-1
1563434062,7/18/2019 7:14:22,1,20.34172,20.41222,1599000,0,-1,-1
1563434065,7/18/2019 7:14:25,1,20.34424,20.41473,1602000,0,-1,-1
1563434068,7/18/2019 7:14:28,1,20.34172,20.41725,1605000,0,-1,-1
